broker_id,url_type,name,slug,url,option_category_id
143,web-platform,"Currency.com WebTrader, Mobile",currencycom-webtrader-mobile,https://currency.com/trading/platform/charting?ids=45129489129755844,3
144,mobile,"MT5 Android, MT5 iOS",mt5-android-mt5-ios,none,3
144,live_trading_account,"Open a Live Trading Account with MarketsVox",open-a-live-trading-account-with-marketsvox,https://client.marketsvox.com/live_signup?brd=1&amp;sidc=3310645C-7516-4421-AF27-CA041E2D162A,1
144,partner_account,"Open a Partner (IB/ Affiliate) Account with MarketsVox",open-a-partner-ib-affiliate-account-with-marketsvox,https://client.marketsvox.com/live_signup?brd=1&amp;sidi=9ADDC865-A91A-4825-8FB6-D757566BCEB3,1
144,web-platform,"MT5 for Windows, MT5 for Mac, MT5 Web, MT5 Mobile",mt5-for-windows-mt5-for-mac-mt5-web-mt5-mobile,https://marketsvox.com/en/mt5,3
145,mobile,"MT4 Android, MT5 Android, MT4 iOS (iPhone/iPad), MT5 iOS (iPhone/iPad)",mt4-android-mt5-android-mt4-ios-iphoneipad-mt5-ios-iphoneipad,none,3
145,live_trading_account,"Open a Live Trading Account with M4Markets",open-a-live-trading-account-with-m4markets,https://secure.m4markets.ms/links/go/563,1
145,web-platform,"MT4, MT5, Mobile",mt4-mt5-mobile,https://www.m4markets.com/trading-platforms/mt4-vs-mt5,3
146,mobile,"MT5 Android, MT5 iOS (iPhone/iPad)",mt5-android-mt5-ios-iphoneipad,none,3
146,live_trading_account,"Open a Live Trading Account with CLSA Premium",open-a-live-trading-account-with-clsa-premium,https://client.clsapremium.com/CLSA_CRM_client/Account/registration/?YWdlbnQK=MzAxMTYwMDAw,1
146,web-platform,"MT5, Mobile",mt5-mobile,https://www.clsapremium.com/en/au/platform/mt5?top=0,3
147,mobile,"MT4 Android, MT5 Android, MT4 iOS (iPhone/iPad), MT5 iOS (iPhone/iPad)",mt4-android-mt5-android-mt4-ios-iphoneipad-mt5-ios-iphoneipad,https://en.myfxchoice.com/software/mobile-trading/,3
147,live_trading_account,"Open a Live Trading Account with FXChoice",open-a-live-trading-account-with-fxchoice,https://my.myfxchoice.com/registration/?refer=500008,1
147,web-platform,"MT4, MT4 WebTrader, MT5, MT5 WebTrader, Mobile",mt4-mt4-webtrader-mt5-mt5-webtrader-mobile,https://en.myfxchoice.com/software/,3
148,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
148,live_trading_account,"Open a Live Trading Account with ACY Securities",open-a-live-trading-account-with-acy-securities,https://www.acy.com/en/open-live-account?affiliate=LTD71586,1
148,web-platform,"MT4, MT4 WebTrader, MT5, MT5 WebTrader, Mobile",mt4-mt4-webtrader-mt5-mt5-webtrader-mobile,https://acy.com/en/platforms,3
149,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad), cTrader Android, cTrader iOS (iPhone/iPad",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad-ctrader-android-ctrader-ios-iphoneipad,none,3
149,live_trading_account,"Open a Live Trading Account with CFI Financial",open-a-live-trading-account-with-cfi-financial,https://cfifinancial.com/,1
149,web-platform,"MT4, MT5, cTrader, Mobile",mt4-mt5-ctrader-mobile,https://cfifinancial.com/platforms,3
150,mobile,"Binance Android, Binance iOS (iPhone/iPad)",binance-android-binance-ios-iphoneipad,none,3
150,live_trading_account,"Open a Live Crypto Trading Account with Binance",open-a-live-crypto-trading-account-with-binance,https://accounts.binance.com/en/register?ref=QC1CO27M,1
150,web-platform,"Binance Windows, Binance MAC OS, Binance WebTrader, Mobile",binance-windows-binance-mac-os-binance-webtrader-mobile,none,3
152,mobile,"MT4 Android, MT4 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad,none,3
152,live_trading_account,"Open a Live Trading Account with MEX Exchange",open-a-live-trading-account-with-mex-exchange,https://www.mexexchange.com/live-account/?promo=80110,1
152,web-platform,"MT4, MT4 WebTrader, Mobile",mt4-mt4-webtrader-mobile,https://www.mexexchange.com/mex-nexgen-mt4/,3
153,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
153,live_trading_account,"Open a Live Trading Account with Squared Financial",open-a-live-trading-account-with-squared-financial,https://portal-sc.squaredfinancial.com/links/go/1019,1
153,web-platform,"MT4, MT5, Mobile",mt4-mt5-mobile,https://sc.squaredfinancial.com/platforms/mt4,3
154,mobile,"MT4 Android, MT4 iOS, MT5 Andoid, MT5 iOS, cTrader Android, cTrader iOS, TradingView Android (view mode only), TradingView iOS (view mode only)",mt4-android-mt4-ios-mt5-andoid-mt5-ios-ctrader-android-ctrader-ios-tradingview-android-view-mode-only-tradingview-ios-view-mode-only,none,3
154,live_trading_account,"Open a Live Trading Account with BlackBull Markets",open-a-live-trading-account-with-blackbull-markets,https://blackbull.com/en/live-account/?cmp=5p0z2d3q&amp;refid=3429,1
154,web-platform,"MT4 for Windows, MT4 for Mac, Multiterminal MT4 WebTrader, MT4 Mobile",mt4-for-windows-mt4-for-mac-multiterminal-mt4-webtrader-mt4-mobile,https://blackbull.com/en/platforms/metatrader-4/,3
154,web-platform,"MT5 for Windows, MT5 for Mac, MT5 WebTrader, MT5 Mobile",mt5-for-windows-mt5-for-mac-mt5-webtrader-mt5-mobile,https://blackbull.com/en/platforms/metatrader-5/,3
154,web-platform,"cTrader for Windows, cTrader for Mac, cTrader Web, cTrader Mobile",ctrader-for-windows-ctrader-for-mac-ctrader-web-ctrader-mobile,https://blackbull.com/en/platforms/ctrader/,3
154,web-platform,"TradingView Desktop, TradingView Mobile",tradingview-desktop-tradingview-mobile,https://blackbull.com/en/platforms/tradingview/,3
155,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
155,web-platform,MT4,mt4,https://blueberrymarkets.com/trading-platform/metatrader4/,3
155,web-platform,MT5,mt5,https://blueberrymarkets.com/trading-platform/metatrader5/,3
155,web-platform,"MT4 WebTrader, MT5 WebTrader",mt4-webtrader-mt5-webtrader,https://blueberrymarkets.com/trading-platform/webtrader/,3
156,mobile,"MT4 Android, MT4 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad,none,3
156,live_trading_account,"Open a Live Trading Account with Key To Markets",open-a-live-trading-account-with-key-to-markets,https://secure.keytomarkets.com/links/go/2594,1
156,partner_account,"Open a Partner Account with Key To Markets",open-a-partner-account-with-key-to-markets,https://secure.keytomarkets.com/links/go/2594,1
156,web-platform,"MT4 for Windows, MT4 for MAC, MT4 Mobile, MT5 for Windows, MT5 for MAC, MT5 Mobile",mt4-for-windows-mt4-for-mac-mt4-mobile-mt5-for-windows-mt5-for-mac-mt5-mobile,https://www.keytomarkets.com/metatrader-4-windows/,3
157,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
157,live_trading_account,"Open a Live Trading Account with FreshForex",open-a-live-trading-account-with-freshforex,https://myfreshforex.com/en/create?aff=445289,1
157,web-platform,MT4,mt4,https://freshforex.com/traders/metatrader/metatrader-4-download/,3
157,web-platform,MT5,mt5,https://freshforex.com/traders/metatrader/metatrader-5-download/,3
157,web-platform,"MT5 WebTrader",mt5-webtrader,https://freshforex.com/traders/metatrader/webtrader/,3
158,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
158,live_trading_account,"Open a Live Trading Account with 4XC",open-a-live-trading-account-with-4xc,https://live.4xc.com/signup/pyBXSfW4,1
158,partner_account,"Open a Partner (IB/ Affiliate) Account with 4XC",open-a-partner-ib-affiliate-account-with-4xc,https://live.4xc.com/agent/signup/?hash=pyBXSfW4,1
158,web-platform,MT4,mt4,https://4xc.com/mt4/,3
158,web-platform,MT5,mt5,https://4xc.com/mt5/,3
158,web-platform,"MT4 WebTrader",mt4-webtrader,https://4xc.com/webtrader/,3
159,mobile,"MT4 Android, MT4 iOS, cTrader Android, cTrader iOS, Skilling Trader Android, Skilling Trader iOS",mt4-android-mt4-ios-ctrader-android-ctrader-ios-skilling-trader-android-skilling-trader-ios,none,3
159,live_trading_account,"Open a Live Trading Account with Skilling",open-a-live-trading-account-with-skilling,https://skilling.com/?utm_source=bf113c91-1f34-4264-803a-0bf700f1d175&amp;utm_medium=ib,1
159,partner_account,"Open a Partner (IB/ Affiliate) Account with Skilling",open-a-partner-ib-affiliate-account-with-skilling,https://skilling.com/?utm_source=bf113c91-1f34-4264-803a-0bf700f1d175&amp;utm_medium=ib,1
159,web-platform,"Skilling MT4 for Windows, Skilling MT4 WebTrader, Skilling MT4 Mobile",skilling-mt4-for-windows-skilling-mt4-webtrader-skilling-mt4-mobile,https://skilling.com/row/en/trading-platforms/skilling-metatrader-4/,3
159,web-platform,"Skilling cTrader, Skilling cTrader Mobile",skilling-ctrader-skilling-ctrader-mobile,https://skilling.com/row/en/trading-platforms/skilling-ctrader/,3
159,web-platform,"Skilling Trader, Skilling Trader Mobile",skilling-trader-skilling-trader-mobile,https://skilling.com/row/en/trading-platforms/skilling-trader/,3
159,web-platform,"Skilling Copy",skilling-copy,https://skilling.com/row/en/trading-platforms/skilling-copy/,3
160,mobile,"MT4 Android, ActTrader Android, ActTrader iOS (iPhone/iPad)",mt4-android-acttrader-android-acttrader-ios-iphoneipad,none,3
160,live_trading_account,"Open a Live Trading Account with Fxview",open-a-live-trading-account-with-fxview,https://global.fxview.com/register?refLink=MjM2&amp;refRm=ODM=,1
160,partner_account,"Open a Partner (IB/ Affiliate) Account with Fxview",open-a-partner-ib-affiliate-account-with-fxview,https://partners.fxview.com/register?refLink=MjM2fHw4Mw==,1
160,web-platform,"MT4, MT4 WebTrader",mt4-mt4-webtrader,https://fxview.com/global/mt4,3
160,web-platform,"MT5, MT5 WebTrader",mt5-mt5-webtrader,https://fxview.com/global/mt5,3
160,web-platform,"ActTrader, ActTrader WebTrader",acttrader-acttrader-webtrader,https://fxview.com/global/acttrader,3
161,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS, Pu Prime App Android, Pu Prime App iOS",mt4-android-mt4-ios-mt5-android-mt5-ios-pu-prime-app-android-pu-prime-app-ios,none,3
161,live_trading_account,"Open a Standard Live Trading Account with PU Prime",open-a-standard-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82006,1
161,live_trading_account,"Open an Islamic&nbsp;Standard Live Trading Account with PU Prime",open-an-islamicnbspstandard-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,live_trading_account,"Open a&nbsp;Prime Live Trading Account with PU Prime",open-anbspprime-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82297,1
161,live_trading_account,"Open an Islamic&nbsp;Prime Live Trading Account with PU Prime",open-an-islamicnbspprime-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82298,1
161,live_trading_account,"Open a Pro Live Trading Account with PU Prime",open-a-pro-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,live_trading_account,"Open a Cent Live Trading Account with PU Prime",open-a-cent-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82296,1
161,partner_account,"Open a Partner (IB/ Affiliate) Standard Account with PU Prime",open-a-partner-ib-affiliate-standard-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82006,1
161,partner_account,"Open a Partner (IB/ Affiliate) Standard Islamic Account with PU Prime",open-a-partner-ib-affiliate-standard-islamic-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,partner_account,"Open a Partner (IB/ Affiliate) Prime Account with PU Prime",open-a-partner-ib-affiliate-prime-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82297,1
161,partner_account,"Open a Partner (IB/ Affiliate) Islamic Prime Account with PU Prime",open-a-partner-ib-affiliate-islamic-prime-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82298,1
161,partner_account,"Open a Partner (IB/ Affiliate) Pro Account with PU Prime",open-a-partner-ib-affiliate-pro-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,partner_account,"Open a Partner (IB/ Affiliate) Cent Account with PU Prime",open-a-partner-ib-affiliate-cent-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82296,1
161,web-platform,"MT4 for Windows, MT4 for macOS, MT4 WebTrader, MT4 Mobile",mt4-for-windows-mt4-for-macos-mt4-webtrader-mt4-mobile,https://puprime.com/mt4/,3
161,web-platform,"MT5 for Windows, MT5 for macOS, MT5 WebTrader, MT5 Mobile",mt5-for-windows-mt5-for-macos-mt5-webtrader-mt5-mobile,https://puprime.com/mt5/,3
161,web-platform,"Pu Prime Mobile App",pu-prime-mobile-app,https://puprime.com/trading-app/,3
161,web-platform,"Pu Prime WebTrader",pu-prime-webtrader,https://puprime.com/web-trader/,3
161,web-platform,"PU Social",pu-social,https://puprime.com/pu-social/,3
162,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
162,live_trading_account,"Open a Live Trading Account with Equiti Seychelles",open-a-live-trading-account-with-equiti-seychelles,https://portal.equiticlients.com/sc/live-account/?clickid=13800&amp;affid=C01115827,1
162,live_trading_account,"Open a&nbsp;Live Trading Account with Equiti Jordan",open-anbsplive-trading-account-with-equiti-jordan,https://portal.equiticlients.com/live-account/#/step1?clickid=8866&amp;affid=0061681,1
162,partner_account,"Open a Partner (IB/ Affiliate) Account with Equiti Seychelles",open-a-partner-ib-affiliate-account-with-equiti-seychelles,https://www.equiti.com/sc/?clickid=13799&amp;affid=C01115827,1
162,partner_account,"Open a Partner (IB/ Affiliate) Account with Equiti Jordan",open-a-partner-ib-affiliate-account-with-equiti-jordan,https://www.equiti.com/?clickid=8865&amp;affid=0061681,1
162,web-platform,"MT4, MT4 Mobile",mt4-mt4-mobile,https://www.equiti.com/sc-en/platforms/metatrader-4/,3
162,web-platform,"MT5, MT5 Mobile",mt5-mt5-mobile,https://www.equiti.com/sc-en/platforms/metatrader-5/,3
163,mobile,"MT4 Android, MT4 iOS, MT5 Andoid, MT5 iOS, cTrader Android, cTrader iOS",mt4-android-mt4-ios-mt5-andoid-mt5-ios-ctrader-android-ctrader-ios,none,3
163,live_trading_account,"Open a Live Standard Trading Account with GTC (MT4)",open-a-live-standard-trading-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwwweowwwwww,1
163,live_trading_account,"Open a Live Standard Trading Account with GTC (MT5)",open-a-live-standard-trading-account-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwAowwwwww,1
163,live_trading_account,"Open a Live Standard Trading Account with GTC (cTrader)",open-a-live-standard-trading-account-with-gtc-ctrader,https://sso.gtcfx.com/register?partner=18888,1
163,live_trading_account,"Open a Live ECN Trading Account with GTC (MT4)",open-a-live-ecn-trading-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwww8owwwwww,1
163,live_trading_account,"Open a Live ECN Trading Account with GTC (MT5)",open-a-live-ecn-trading-account-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwsowwwwww,1
163,live_trading_account,"Open a Live Cent Trading Account with GTC (MT4)",open-a-live-cent-trading-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwww2owwwwww,1
163,live_trading_account,"Open a Live Cent Trading Account with GTC (MT5)",open-a-live-cent-trading-account-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwqowwwwww,1
163,partner_account,"Open a Partner&nbsp;(IB/ Affiliate) Account with GTC (MT4)",open-a-partnernbspib-affiliate-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwwweowwwwww,1
163,partner_account,"Open a Partner&nbsp;(IB/ Affiliate)&nbsp;Account with GTC (MT5)",open-a-partnernbspib-affiliatenbspaccount-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwAowwwwww,1
163,partner_account,"Open a Partner&nbsp;(IB/ Affiliate)&nbsp;Account with GTC (cTrader)",open-a-partnernbspib-affiliatenbspaccount-with-gtc-ctrader,https://sso.gtcfx.com/register?partner=18888,1
163,web-platform,"MT5 for Windows, MT5 for macOS, MT5 WebTrader, MT5 Mobile",mt5-for-windows-mt5-for-macos-mt5-webtrader-mt5-mobile,https://www.gtcfx.com/mt5-platform,3
163,web-platform,"cTrader for Windows, cTrader for macOS, cTrader Web, cTrader Mobile",ctrader-for-windows-ctrader-for-macos-ctrader-web-ctrader-mobile,https://www.gtcfx.com/ctrader,3
164,mobile,"MT4 Andoid, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-andoid-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
164,live_trading_account,"Open a Live Individual Trading Account with Intertrader",open-a-live-individual-trading-account-with-intertrader,https://signup.intertrader.com/?wm=9905001,1
164,live_trading_account,"Open a Live Corporate Trading Account with Intertrader",open-a-live-corporate-trading-account-with-intertrader,https://signup.intertrader.com/electronic/corporate-mt4/?wm=9903001,1
164,live_trading_account,"Open a Live Individual Spread Betting Trading Account with Intertrader",open-a-live-individual-spread-betting-trading-account-with-intertrader,https://signup.intertrader.com/?wm=9906001,1
164,live_trading_account,"Open a Live Corporate Spread Betting Trading Account with Intertrader",open-a-live-corporate-spread-betting-trading-account-with-intertrader,https://signup.intertrader.com/electronic/corporate-mt4/?wm=9904001,1
164,web-platform,MT5,mt5,https://www.intertrader.com/metatrader5/,3
164,web-platform,Mobile,mobile,https://www.intertrader.com/mobile-trading/,3
164,web-platform,MT4,mt4,https://download.mql5.com/cdn/web/intertrader.ltd/mt4/intertrader4setup.exe,3
165,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Android, MT5 iOS(iPhone/iPad), cTrader Android, cTrader iOS (iPhone/iPad), ICM Securities Android, ICM Securities iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-android-mt5-iosiphoneipad-ctrader-android-ctrader-ios-iphoneipad-icm-securities-android-icm-securities-ios-iphoneipad,none,3
165,live_trading_account,"Open a Live Trading Account with ICM",open-a-live-trading-account-with-icm,https://track.icmcapital.mu/?t=E8rbtddCqtC7,1
165,partner_account,"Open a Partner (IB/ Affiliate) Account with ICM",open-a-partner-ib-affiliate-account-with-icm,https://clients.icmcapital.mu/#/ib/signup?t=uechDkMPcHMA,1
165,web-platform,"MT4, MT4 Web Terminal, MT4 Mobile",mt4-mt4-web-terminal-mt4-mobile,https://www.icm.com/platforms/mt4/desktop/,3
165,web-platform,"MT5, MT5 Web Terminal, MT5 Mobile",mt5-mt5-web-terminal-mt5-mobile,https://www.icm.com/platforms/mt5/desktop/,3
165,web-platform,"cTrader, cTrader Web, cTrader Mobile",ctrader-ctrader-web-ctrader-mobile,https://www.icm.com/platforms/ctrader-platform/ctrader-desktop/,3
165,web-platform,"ICM Securities Web Terminal, ICM Securities Mobile",icm-securities-web-terminal-icm-securities-mobile,https://www.icm.com/platforms/icm-securities/,3
166,mobile,"MT4 Android, MT4 iOS, MT5 Andoid, MT5 iOS",mt4-android-mt4-ios-mt5-andoid-mt5-ios,none,3
166,live_trading_account,"Open a Live Individual Professional Trading Account with Ingot Brokers",open-a-live-individual-professional-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/individual/eyJncm91cF9pZHMiOls0NzY1XX0=,1
166,live_trading_account,"Open a Live Individual ECN Trading Account with Ingot Brokers",open-a-live-individual-ecn-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/individual/eyJncm91cF9pZHMiOls0NzY4XX0=,1
166,live_trading_account,"Open a Live Corporate Professional Trading Account with Ingot Brokers",open-a-live-corporate-professional-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/corporate/eyJncm91cF9pZHMiOls0NzY1XX0=,1
166,live_trading_account,"Open a Live Corporate ECN Trading Account with Ingot Brokers",open-a-live-corporate-ecn-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/corporate/eyJncm91cF9pZHMiOls0NzY4XX0=,1
166,partner_account,"Open a Partner (IB/ Affiliate) Professional Account with Ingot Brokers",open-a-partner-ib-affiliate-professional-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/agent/eyJncm91cF9pZHMiOls0NzY1XX0=,1
166,partner_account,"Open a Partner (IB/ Affiliate) ECN Account with Ingot Brokers",open-a-partner-ib-affiliate-ecn-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/agent/eyJncm91cF9pZHMiOls0NzY4XX0=,1
166,web-platform,"MT4, MT4 WebTrader, MT4 Mobile, MT5, MT5 WebTrader, MT5 Mobile",mt4-mt4-webtrader-mt4-mobile-mt5-mt5-webtrader-mt5-mobile,https://www.ingotbrokers.com/en/trading/trading-platforms,3
167,mobile,"MT4 Android, MT4 iOS, GMI Edge Android, GMI Edge iOS",mt4-android-mt4-ios-gmi-edge-android-gmi-edge-ios,none,3
167,live_trading_account,"Open a Live Trading Account with GMI Markets",open-a-live-trading-account-with-gmi-markets,https://gmi-ma.biz/account/register?token=NTY0Y2VkNzk2MGY3ZTY2MWQxZjIwYTBjZDQ0ZTI5YWU%3D,1
167,partner_account,"Open a Partner (IB/ Affiliate) Account with GMI Markets",open-a-partner-ib-affiliate-account-with-gmi-markets,https://gmi-ma.biz/account/register?token=NTY0Y2VkNzk2MGY3ZTY2MWQxZjIwYTBjZDQ0ZTI5YWU%3D,1
167,web-platform,"MT4 Windows, MT4 MacOS, MT4 Web, MT4 Mobile, GMI Edge, GMI Edge Web, GMI Edge Mobile",mt4-windows-mt4-macos-mt4-web-mt4-mobile-gmi-edge-gmi-edge-web-gmi-edge-mobile,https://gmimarkets.com/en/platforms,3
168,mobile,"MT4 Andoid, MT4 iOS, MT5 Andoid, MT5 iOS, AT Android, AT iOS",mt4-andoid-mt4-ios-mt5-andoid-mt5-ios-at-android-at-ios,none,3
168,live_trading_account,"Open a Live Trading Account with ActivTrades Bahamas",open-a-live-trading-account-with-activtrades-bahamas,https://secure.activtrades.com/?ib=690a16fa6a5c4b14974df1421aa039a2&amp;lang=en,1
168,live_trading_account,"Open a Live Trading Account with ActivTrades United Kingdom",open-a-live-trading-account-with-activtrades-united-kingdom,https://secure.activtrades.com/?ib=224f88db097b453ab08dcd319becb614&amp;lang=en,1
168,web-platform,"MT4 Desktop, MT4 Web, MT4 Mobile",mt4-desktop-mt4-web-mt4-mobile,https://www.activtrades.com/en/metatrader-4,3
168,web-platform,"MT5 Desktop, MT5 Web, MT5 Mobile",mt5-desktop-mt5-web-mt5-mobile,https://www.activtrades.com/en/metatrader-5,3
168,web-platform,"AT Desktop, AT Mobile, AT Tablet",at-desktop-at-mobile-at-tablet,https://www.activtrades.com/en/activtrader,3
169,mobile,"MT4 Andoid, MT4 iOS, MT5 Andoid, MT5 iOS",mt4-andoid-mt4-ios-mt5-andoid-mt5-ios,none,3
169,live_trading_account,"Open a Live STP Trading Account with STARTRADER",open-a-live-stp-trading-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZYUPV3&amp;language=en,1
169,live_trading_account,"Open a Live ECN Trading Account with STARTRADER",open-a-live-ecn-trading-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZY7SZY&amp;language=en,1
169,partner_account,"Open a Partner (IB/ Affiliate) STP Account with STARTRADER",open-a-partner-ib-affiliate-stp-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZYUPV3&amp;language=en,1
169,partner_account,"Open a Partner (IB/ Affiliate) ECN Account with STARTRADER",open-a-partner-ib-affiliate-ecn-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZY7SZY&amp;language=en,1
169,web-platform,"MT4 for Windows, MT4 for Mac, MT4 Web Trader, MT4 Mobile",mt4-for-windows-mt4-for-mac-mt4-web-trader-mt4-mobile,https://www.startrader.com/mt4/,3
169,web-platform,"MT5 for Windows, MT5 Web Trader, MT5 Mobile",mt5-for-windows-mt5-web-trader-mt5-mobile,https://www.startrader.com/mt5/,3
169,web-platform,"Web Trader",web-trader,https://www.startrader.com/webtrader/,3
169,web-platform,"Copy Trade",copy-trade,https://www.startrader.com/copy-trade/,3
171,mobile,"MT4 Android, MT4 iOS",mt4-android-mt4-ios,none,3
171,live_trading_account,"Open a Live Trading Account with Trust Capital",open-a-live-trading-account-with-trust-capital,https://bit.ly/40EavLD,1
171,web-platform,"MT4 Windows, MT4 Webterminal, MT4 Mobile",mt4-windows-mt4-webterminal-mt4-mobile,https://trustcapital.com/web-mobile-platform,3
172,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS, VT Markets App Android, VT Markets App iOS",mt4-android-mt4-ios-mt5-android-mt5-ios-vt-markets-app-android-vt-markets-app-ios,none,3
172,live_trading_account,"Open a Live Standard STP Trading Account with VT Markets",open-a-live-standard-stp-trading-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=900020,1
172,live_trading_account,"Open a Live&nbsp;RAW ECN Trading Account with VT Markets",open-a-livenbspraw-ecn-trading-account-with-vt-markets,https://www.vtmarkets.com/forex-trading/forex-trading-account/?affid=900623,1
172,live_trading_account,"Open a Live VIP STP Trading Account with VT Markets",open-a-live-vip-stp-trading-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=880604,1
172,partner_account,"Open a Partner (IB/ Affiliate) Standard STP Account with VT Markets",open-a-partner-ib-affiliate-standard-stp-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=900020,1
172,partner_account,"Open a Partner (IB/ Affiliate) RAW ECN Account with VT Markets",open-a-partner-ib-affiliate-raw-ecn-account-with-vt-markets,https://www.vtmarkets.com/forex-trading/forex-trading-account/?affid=900623,1
172,partner_account,"Open a Partner (IB/ Affiliate) VIP STP Account with VT Markets",open-a-partner-ib-affiliate-vip-stp-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=880604,1
172,web-platform,"MT4 for PC, MT4 WebTrader, MT4 Mobile",mt4-for-pc-mt4-webtrader-mt4-mobile,https://www.vtmarkets.com/trading/platforms/metatrader-4/,3
172,web-platform,"MT5 for PC, MT5 WebTrader, MT5 Mobile",mt5-for-pc-mt5-webtrader-mt5-mobile,https://www.vtmarkets.com/trading/platforms/metatrader-5/,3
172,web-platform,"WebTrader+ (TradingView)",webtrader-tradingview,https://www.vtmarkets.com/trading/platforms/webtrader-plus/,3
172,web-platform,"VT Markets Mobile App",vt-markets-mobile-app,https://www.vtmarkets.com/trading/platforms/vtmarketsapp/,3
174,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS",mt4-android-mt4-ios-mt5-android-mt5-ios,none,3
174,live_trading_account,"Open a Live Trading Account with Amana",open-a-live-trading-account-with-amana,https://amana.app/pro/our-entities?sidc=D00ECEB6-C642-4F5B-844F-3F8E5D0B46B6&amp;suid=357B5D45-38AB-46D4-94F5-F972DF3CAAA6&amp;Entity=Malaysia,1
